TransacaoID;ClienteID;DataHora;ValorTransacao;Localizacao;Canal;TipoTransacao;Dispositivo;IdadeCliente;CidadeResidencia;EstadoResidencia;DispositivoPreferido;DistanciaKM;TransacoesUltimos10min;TempoContaAbertaDias;VPNDetectada;SuspeitaFraude;Fraude_IA;FraudeConfirmada
14795;33;2025-02-19 23:57:51;500.51;Fernandes - PR;Agência;Cartão;iOS;46;Fernandes;PR;Android;0;3;1329;0;Não;;Sim
14796;634;2025-02-22 12:09:25;49.9;Caldeira de Pimenta - SP;Agência;Transferência;Android;85;Caldeira de Pimenta;SP;Android;0;5;2712;0;Não;;Não
14797;960;2025-03-29 06:26:57;92.66;Moraes do Oeste - RS;App;Cartão;iOS;36;Rezende;PR;iOS;499;1;2136;0;Não;;Não
14798;938;2025-07-01 07:42:50;499.39;Cunha - SP;App;Pix;Android;66;Cunha;SP;iOS;0;3;2797;0;Não;;Não
14799;744;2025-03-10 02:30:43;260.85;Aparecida do Amparo - SC;Agência;Transferência;iOS;26;Aparecida do Amparo;SC;Android;0;0;2221;0;Não;;Não
14800;437;2025-02-01 23:36:23;112.45;Brito de Barros - MG;Agência;Pix;Android;68;Brito de Barros;MG;Android;0;1;34;0;Não;;Sim
14801;568;2025-07-19 09:41:45;197.68;Novaes - RJ;Agência;Pix;iOS;47;Moura;SC;Android;1017;0;2289;1;Não;;Não
14802;732;2025-05-17 17:31:17;468.86;Teixeira - MG;App;Cartão;Android;68;Teixeira;MG;iOS;0;3;2661;0;Não;;Não
14803;236;2025-03-10 06:33:50;20.09;Brito do Oeste - SC;App;Boleto;iOS;71;Dias;SC;iOS;147;4;3062;0;Não;;Não
14804;211;2025-04-26 04:51:46;539.62;Farias Grande - GO;Site;Pix;iOS;49;Farias Grande;GO;Android;0;5;498;0;Não;;Não
14805;112;2025-03-14 11:01:15;166.05;Mendonça - SC;Site;Cartão;Android;79;Mendonça;SC;Android;0;3;3493;1;Não;;Não
14806;393;2025-05-17 19:41:04;724.98;Cunha do Sul - PR;Site;Cartão;Android;42;Cunha do Sul;PR;Android;0;0;979;0;Não;;Não
14807;902;2025-04-12 20:33:40;76.19;Dias do Sul - PR;App;Transferência;iOS;60;Vasconcelos;MG;Android;390;2;2386;0;Não;;Não
14808;968;2025-01-26 20:20:09;1192.49;da Rocha - RJ;Site;Cartão;iOS;70;da Rocha;RJ;Android;0;2;1229;0;Não;;Não
14809;147;2025-03-01 05:26:23;294.1;Mendonça - SC;App;Transferência;Android;72;Mendonça;SC;iOS;0;1;40;0;Não;;Não
14810;819;2025-04-30 16:12:45;10.0;Castro - RJ;Site;Cartão;Android;36;Castro;RJ;Android;0;3;2468;0;Não;;Não
14811;952;2025-05-16 21:02:52;263.43;Câmara do Galho - RS;App;Pix;Android;22;Câmara do Galho;RS;iOS;0;0;2449;0;Não;;Não
14812;442;2025-02-07 23:46:11;645.83;Costa dos Dourados - SC;Agência;Pix;Android;42;Costa dos Dourados;SC;Desktop;0;3;1027;0;Não;;Não
14813;664;2025-03-20 11:24:09;221.51;Freitas da Mata - GO;App;Transferência;Android;60;Freitas da Mata;GO;Android;0;3;599;0;Não;;Não
14814;238;2025-03-19 11:01:07;277.86;da Rocha Grande - RS;Site;Transferência;Android;52;da Rocha Grande;RS;Android;0;2;1990;0;Não;;Sim
14815;184;2025-05-10 12:02:50;620.34;Brito - MG;App;Transferência;Android;82;Brito;MG;iOS;0;4;2732;0;Não;;Não
14816;818;2025-05-04 12:52:38;361.35;da Paz Verde - SC;Site;Boleto;iOS;61;da Paz Verde;SC;Android;0;5;1498;0;Não;;Não
14817;371;2025-05-28 11:18:13;37.38;Jesus - SP;Agência;Transferência;iOS;80;Jesus;SP;Android;0;1;119;0;Não;;Não
14818;802;2025-04-02 15:13:51;240.02;Aparecida do Norte - RS;App;Pix;iOS;29;Aparecida do Norte;RS;Android;0;2;2071;0;Não;;Não
14819;248;2025-03-11 04:12:09;638.28;Lopes - RS;App;Boleto;Android;61;Costela;GO;Desktop;644;5;3604;0;Não;;Não
14820;733;2025-06-01 23:18:48;25.56;Sampaio Verde - SC;App;Boleto;Android;53;Campos;RJ;iOS;1090;4;465;0;Não;;Não
14821;145;2025-03-17 18:52:05;1294.04;Cunha - GO;Site;Cartão;Android;51;Aragão;RJ;Android;1405;0;3037;0;Não;;Não
14822;441;2025-02-20 20:03:44;335.24;Pinto da Serra - RJ;Agência;Boleto;iOS;63;Pinto da Serra;RJ;Android;0;5;2608;0;Não;;Não
14823;198;2025-04-26 05:35:11;312.03;Barros - SP;App;Cartão;Android;60;Barros;SP;iOS;0;2;3353;0;Não;;Não
14824;779;2025-03-14 07:48:32;77.13;Silva - RS;Site;Pix;Android;21;Silva;RS;iOS;0;5;3642;0;Não;;Não
14825;977;2025-03-14 15:41:26;30.23;Cunha - RS;Agência;Boleto;Android;28;Cunha;RS;Android;0;1;3470;0;Não;;Não
14826;292;2025-07-21 09:41:06;27.75;Vieira da Mata - PR;Site;Cartão;Android;48;Vieira da Mata;PR;Android;0;1;1951;0;Não;;Não
14827;40;2025-03-03 00:17:21;152.12;Montenegro de Nascimento - RJ;App;Transferência;Android;76;Montenegro de Nascimento;RJ;Android;0;3;1085;0;Não;;Não
14828;816;2025-05-31 10:47:40;113.86;Azevedo Verde - RJ;Agência;Transferência;Android;33;Azevedo Verde;RJ;Android;0;5;397;0;Não;;Não
14829;396;2025-04-23 20:10:15;159.06;Sá de Aparecida - PR;Agência;Transferência;Android;78;Sá de Aparecida;PR;iOS;0;0;3324;0;Não;;Não
14830;622;2025-03-02 23:50:16;359.24;Cavalcanti da Mata - RJ;App;Cartão;Android;68;Cavalcanti da Mata;RJ;Android;0;5;2438;0;Não;;Não
14831;940;2025-03-25 03:54:23;888.35;Almeida da Mata - RJ;Site;Transferência;Android;62;Lopes da Praia;SP;Android;1218;1;732;0;Não;;Não
14832;172;2025-07-04 19:37:33;861.85;Rodrigues de Vargas - GO;Agência;Pix;iOS;60;Pimenta do Amparo;SP;Android;1144;2;473;0;Não;;Não
14833;120;2025-05-13 04:01:15;342.5;Lima da Mata - PR;Agência;Pix;iOS;71;Lima da Mata;PR;Android;0;4;2391;0;Não;;Não
14834;457;2025-02-25 05:12:19;44.97;Caldeira - GO;Site;Transferência;Android;68;Caldeira;GO;Android;0;3;3296;0;Não;;Não
14835;761;2025-04-11 13:08:19;87.17;Albuquerque da Mata - GO;App;Transferência;Android;41;Albuquerque da Mata;GO;Android;0;4;529;0;Não;;Não
14836;626;2025-05-31 15:47:28;111.69;Duarte de Cavalcante - SP;App;Pix;Android;85;Duarte de Cavalcante;SP;Android;0;4;2647;0;Não;;Não
14837;962;2025-03-20 06:43:54;10.0;Monteiro - SP;App;Boleto;Android;53;Monteiro;SP;iOS;0;4;2281;0;Não;;Não
14838;906;2025-03-04 09:06:14;84.86;Cavalcanti da Serra - MG;App;Cartão;iOS;77;Cavalcanti da Serra;MG;iOS;0;3;655;0;Não;;Não
14839;914;2025-05-17 13:50:22;1263.32;da Rosa - GO;App;Cartão;Android;45;da Rosa;GO;Android;0;3;1014;0;Não;;Não
14840;758;2025-07-10 15:30:50;166.37;Rezende da Mata - RJ;App;Transferência;Android;27;Rezende da Mata;RJ;Android;0;3;1299;0;Não;;Não
14841;305;2025-06-13 08:05:15;461.06;Fogaça - SC;Agência;Boleto;Android;85;Fogaça;SC;iOS;0;0;1160;0;Não;;Não
14842;402;2025-03-03 01:37:46;963.95;Lopes - SP;App;Boleto;Android;76;Lopes;SP;iOS;0;2;2960;0;Não;;Não
14843;486;2025-02-11 04:10:00;112.93;Moraes - SP;Agência;Transferência;Desktop;44;Moraes;SP;iOS;0;2;3399;0;Não;;Não
14844;604;2025-04-01 12:05:04;824.09;Costela do Campo - RS;App;Transferência;iOS;23;Costela do Campo;RS;Android;0;3;3318;0;Não;;Não
14845;756;2025-04-05 06:19:24;10.0;Marques - SC;Site;Boleto;iOS;79;Marques;SC;iOS;0;0;1683;0;Não;;Não
14846;400;2025-05-03 06:42:46;122.64;Caldeira da Praia - GO;Site;Cartão;Android;60;Caldeira da Praia;GO;iOS;0;4;412;1;Não;;Não
14847;377;2025-05-15 10:29:12;51.86;Cassiano de Pastor - SC;Site;Pix;Android;55;Cassiano de Pastor;SC;iOS;0;2;2890;0;Não;;Não
14848;72;2025-05-07 00:20:25;409.42;Casa Grande do Galho - PR;Agência;Pix;Android;51;Duarte;SC;Android;314;4;3574;0;Não;;Não
14849;895;2025-05-04 12:03:59;837.75;Barros - GO;App;Boleto;Android;69;Barros;GO;iOS;0;0;1752;0;Não;;Não
14850;298;2025-04-15 16:31:49;20.57;Macedo da Prata - MG;Agência;Pix;iOS;85;Macedo da Prata;MG;Android;0;3;1743;0;Não;;Não
14851;352;2025-07-17 11:41:32;567.78;Lima - SC;App;Transferência;Desktop;52;Lima;SC;iOS;0;5;165;0;Não;;Não
14852;322;2025-07-05 05:31:53;437.24;Barros - SC;Agência;Cartão;Android;71;Barros;SC;iOS;0;1;2442;0;Não;;Não
14853;894;2025-05-11 23:02:25;1140.43;Brito - RJ;Site;Cartão;iOS;42;Brito;RJ;Android;0;0;2503;0;Não;;Não
14854;489;2025-02-22 07:18:45;53.44;Mendes - SC;Site;Transferência;Android;36;Garcia;GO;Desktop;518;4;2442;0;Não;;Não
14855;277;2025-03-20 16:39:32;243.25;Monteiro do Oeste - PR;Agência;Boleto;Android;84;Monteiro do Oeste;PR;iOS;0;1;1107;0;Não;;Não
14856;821;2025-06-06 06:09:32;1245.87;Camargo - SP;Agência;Pix;Android;23;Camargo;SP;iOS;0;3;160;0;Não;;Não
14857;910;2025-04-09 01:56:53;296.02;da Mata das Flores - RJ;Agência;Transferência;Android;46;da Mata das Flores;RJ;Android;0;0;548;0;Não;;Não
14858;515;2025-03-30 21:25:22;224.81;Freitas da Serra - GO;Agência;Cartão;iOS;32;Freitas da Serra;GO;Android;0;2;2682;0;Não;;Não
14859;837;2025-03-27 23:21:50;85.0;Freitas de Barros - RJ;Site;Transferência;Android;79;Freitas de Barros;RJ;iOS;0;4;2148;0;Não;;Não
14860;322;2025-04-16 06:45:02;903.36;Barros - SC;Site;Boleto;iOS;71;Barros;SC;iOS;0;1;2442;0;Não;;Não
14861;354;2025-04-11 09:04:08;255.1;Nunes de Garcia - MG;Agência;Cartão;Android;74;Nunes de Garcia;MG;Android;0;5;744;0;Não;;Não
14862;956;2025-06-21 18:15:30;166.17;Viana - PR;App;Cartão;iOS;25;da Cunha;RJ;Android;1342;3;2064;0;Não;;Não
14863;491;2025-06-06 11:55:56;515.35;Vieira da Praia - RJ;App;Boleto;Android;36;Vieira da Praia;RJ;Android;0;0;2213;0;Não;;Não
14864;364;2025-02-21 16:03:33;325.47;das Neves das Flores - GO;Site;Cartão;Android;32;das Neves das Flores;GO;Android;0;4;1656;0;Não;;Não
14865;340;2025-02-05 16:33:58;10.0;Sampaio - PR;Agência;Cartão;Android;46;Fernandes de Correia;PR;Android;162;5;611;0;Não;;Não
14866;588;2025-02-25 16:27:34;76.23;Ribeiro da Praia - MG;Site;Boleto;Android;36;Ribeiro da Praia;MG;Android;0;0;809;0;Não;;Não
14867;436;2025-04-05 15:37:14;392.61;Camargo da Mata - GO;Agência;Boleto;Android;20;Camargo da Mata;GO;iOS;0;2;2697;0;Não;;Não
14868;44;2025-06-18 10:19:00;477.3;Guerra - RJ;Agência;Boleto;iOS;64;Guerra;RJ;iOS;0;5;567;0;Não;;Não
14869;749;2025-05-25 11:17:51;392.58;Alves - RJ;Agência;Boleto;Android;43;Peixoto;GO;iOS;565;2;569;0;Não;;Não
14870;166;2025-04-17 12:16:47;91.66;Farias de Silveira - MG;Site;Pix;iOS;76;Farias de Silveira;MG;iOS;0;4;1251;0;Não;;Não
14871;199;2025-02-08 01:12:40;66.97;Martins - SC;App;Boleto;iOS;48;Almeida das Pedras;PR;iOS;293;4;1272;0;Não;;Não
14872;722;2025-03-20 02:22:02;222.02;das Neves Grande - SP;Site;Pix;Android;25;das Neves Grande;SP;Android;0;2;2750;0;Não;;Não
14873;701;2025-06-16 10:04:30;294.38;Fonseca de Almeida - SC;Agência;Cartão;iOS;57;Fonseca de Almeida;SC;Android;0;5;1632;1;Não;;Não
14874;406;2025-07-04 04:50:21;25.7;Rodrigues - PR;Site;Pix;Android;68;Rodrigues;PR;iOS;0;0;329;0;Não;;Não
14875;867;2025-02-10 08:57:42;557.06;Costela - RJ;Agência;Cartão;Android;48;Costela;RJ;Android;0;3;208;0;Não;;Não
14876;371;2025-07-01 21:17:28;12.05;Jesus - SP;Agência;Boleto;Android;80;Jesus;SP;Android;0;3;119;0;Não;;Não
14877;696;2025-07-15 01:14:36;188.6;Almeida - GO;Agência;Cartão;Android;41;Almeida;GO;iOS;0;2;553;0;Não;;Não
14878;671;2025-03-09 04:39:22;212.36;Silva - SC;App;Cartão;iOS;37;Silva;SC;Android;0;3;2979;1;Não;;Não
14879;465;2025-02-10 19:18:20;439.17;Fogaça de Lima - PR;App;Transferência;Desktop;26;Fogaça de Lima;PR;Desktop;0;4;3375;0;Não;;Não
14880;824;2025-07-08 14:29:06;194.14;Azevedo - SC;App;Boleto;Android;37;Azevedo;SC;Android;0;1;2112;0;Não;;Não
14881;320;2025-05-14 20:18:59;933.89;da Cruz Paulista - SP;App;Transferência;Android;56;da Cruz Paulista;SP;Android;0;3;1017;0;Não;;Não
14882;911;2025-05-17 15:08:20;448.96;Sampaio de Macedo - RJ;Agência;Boleto;Android;79;Sampaio de Macedo;RJ;Android;0;4;1864;0;Não;;Não
14883;915;2025-06-11 09:09:23;429.66;Siqueira do Campo - SC;Agência;Pix;iOS;28;Siqueira do Campo;SC;Android;0;5;1830;0;Não;;Não
14884;190;2025-02-18 20:57:12;147.93;Aragão Paulista - RS;Site;Cartão;Android;56;Aragão Paulista;RS;Android;0;0;2245;0;Não;;Não
14885;871;2025-03-26 16:55:17;76.96;Aparecida do Amparo - SP;Site;Boleto;Android;78;Aparecida do Amparo;SP;Android;0;3;2791;0;Não;;Não
14886;190;2025-07-17 11:55:57;56.22;Jesus da Mata - RJ;Agência;Boleto;iOS;56;Aragão Paulista;RS;Android;409;5;2245;0;Não;;Não
14887;743;2025-05-16 19:36:44;137.83;Nascimento - GO;Site;Cartão;Android;58;Pacheco;PR;iOS;201;0;1424;0;Não;;Não
14888;995;2025-02-05 16:49:20;185.57;Peixoto - RJ;Site;Pix;Android;58;Peixoto;RJ;Android;0;2;1519;0;Não;;Não
14889;463;2025-02-07 13:39:39;45.92;Brito de Guerra - RS;Site;Pix;iOS;47;Brito de Guerra;RS;iOS;0;2;103;0;Não;;Não
14890;423;2025-02-18 02:15:09;643.54;Rocha - RS;Agência;Boleto;Android;48;Rocha;RS;Android;0;1;2389;0;Não;;Não
14891;48;2025-07-01 00:05:16;59.68;Gomes - SC;App;Transferência;iOS;72;Gomes;SC;Android;0;3;261;0;Não;;Não
14892;4;2025-06-29 11:23:10;60.83;Gomes de Cavalcante - SC;Site;Transferência;Android;29;Gomes de Cavalcante;SC;Android;0;3;1729;0;Não;;Não
14893;555;2025-06-15 09:04:36;289.68;Sá - RS;Agência;Pix;Android;74;Sá;RS;iOS;0;0;1119;0;Não;;Não
14894;541;2025-06-09 10:36:36;56.55;Rodrigues do Oeste - MG;Site;Pix;Desktop;57;Rodrigues do Oeste;MG;Desktop;0;1;1438;0;Não;;Não
14895;99;2025-04-23 23:49:24;103.54;Araújo - RS;Agência;Boleto;iOS;27;Araújo;RS;Android;0;4;3310;0;Não;;Não
14896;983;2025-06-14 21:02:21;58.88;Sales do Galho - RS;Agência;Pix;iOS;45;Sales do Galho;RS;Android;0;5;856;0;Não;;Não
14897;570;2025-04-22 10:36:36;209.16;Barros Paulista - RS;Site;Cartão;Android;23;Barros Paulista;RS;Android;0;1;77;0;Não;;Não
14898;670;2025-04-24 11:01:08;396.83;Castro - RJ;App;Cartão;iOS;50;Castro;RJ;Android;0;1;3421;0;Não;;Não
14899;251;2025-04-21 23:44:51;53.39;da Costa - RS;Agência;Pix;iOS;28;da Costa;RS;Android;0;3;80;0;Não;;Não
14900;394;2025-02-13 17:07:05;176.66;Castro - SC;App;Pix;iOS;67;Sousa Verde;RJ;iOS;1484;5;3507;0;Não;;Não
14901;589;2025-04-09 04:39:16;375.45;Cavalcanti - SC;App;Cartão;Android;40;Cavalcanti;SC;Android;0;4;627;0;Não;;Não
14902;164;2025-03-16 06:51:03;59.07;Duarte de Mendes - GO;Site;Boleto;Android;22;Duarte de Mendes;GO;Android;0;2;1928;0;Não;;Não
14903;595;2025-02-23 05:43:36;813.59;Macedo - RS;Agência;Cartão;Android;26;Macedo;RS;iOS;0;2;1812;0;Não;;Não
14904;203;2025-01-26 06:17:39;297.36;Cassiano de Cavalcanti - RS;Site;Transferência;Android;27;Cassiano de Cavalcanti;RS;Android;0;4;1698;0;Não;;Não
14905;939;2025-06-12 04:17:43;372.53;Pastor de Aragão - PR;Agência;Transferência;iOS;35;Pastor de Aragão;PR;Android;0;0;3524;0;Não;;Sim
14906;828;2025-06-29 10:31:17;377.0;Fonseca - GO;Site;Boleto;iOS;82;Fonseca;GO;Android;0;0;2088;0;Não;;Não
14907;576;2025-04-14 05:55:14;47.52;Andrade do Amparo - RS;Agência;Pix;Android;39;da Conceição do Amparo;GO;iOS;1073;1;2532;0;Não;;Não
14908;72;2025-03-08 00:26:38;1640.44;Duarte - SC;Site;Boleto;Android;51;Duarte;SC;Android;0;5;3574;0;Sim;;Não
14909;400;2025-07-22 11:16:39;382.56;Caldeira da Praia - GO;App;Transferência;iOS;60;Caldeira da Praia;GO;iOS;0;4;412;0;Não;;Sim
14910;218;2025-02-14 11:09:21;344.65;Vargas da Mata - GO;Agência;Pix;Android;49;Camargo da Mata;GO;iOS;65;2;2612;0;Não;;Não
14911;442;2025-03-19 18:02:38;72.67;Costa dos Dourados - SC;Agência;Boleto;iOS;42;Costa dos Dourados;SC;Desktop;0;1;1027;0;Não;;Não
14912;539;2025-05-03 02:50:07;61.83;Pereira do Campo - SP;Site;Transferência;iOS;52;Pereira do Campo;SP;Android;0;4;739;0;Não;;Não
14913;668;2025-05-27 13:17:33;203.49;Nogueira de Araújo - RS;Site;Transferência;Android;78;Nogueira de Araújo;RS;Android;0;2;2521;0;Não;;Não
14914;853;2025-02-05 10:26:17;107.1;Correia de Sá - RJ;Agência;Transferência;iOS;56;Correia de Sá;RJ;Android;0;2;1220;0;Não;;Não
14915;656;2025-04-17 01:38:26;212.84;Fernandes - RJ;Site;Transferência;Android;83;Fernandes;RJ;Android;0;0;3404;0;Não;;Não
14916;301;2025-02-24 21:48:40;894.29;da Cruz - RJ;Site;Cartão;iOS;50;da Cruz;RJ;Android;0;3;495;0;Não;;Não
14917;242;2025-07-10 12:41:37;949.98;Casa Grande - RS;Site;Transferência;Android;21;Casa Grande;RS;Desktop;0;3;2425;0;Não;;Não
14918;766;2025-06-12 02:23:01;562.49;Rezende de Cunha - MG;Site;Boleto;Android;46;Rezende de Cunha;MG;Android;0;0;2126;0;Não;;Não
14919;926;2025-04-29 00:26:23;498.99;Cavalcanti - RJ;App;Pix;iOS;71;Pastor;RS;Android;935;0;2310;0;Não;;Não
14920;486;2025-01-25 17:38:22;95.03;Barbosa de Nascimento - RS;Site;Boleto;Android;44;Moraes;SP;iOS;1160;2;3399;1;Não;;Não
14921;485;2025-04-23 15:11:20;388.4;Azevedo do Norte - PR;Agência;Transferência;Android;60;Vieira de Montenegro;RJ;Android;242;0;516;0;Não;;Não
14922;33;2025-03-20 17:39:22;422.6;Fernandes - PR;App;Pix;Android;46;Fernandes;PR;Android;0;5;1329;0;Não;;Não
14923;821;2025-05-05 09:17:51;737.62;Camargo - SP;App;Cartão;Android;23;Camargo;SP;iOS;0;1;160;1;Não;;Não
14924;51;2025-02-10 22:26:12;257.12;Duarte do Amparo - PR;Site;Cartão;Android;19;Duarte do Amparo;PR;Desktop;0;2;2953;0;Não;;Não
14925;432;2025-03-12 04:11:48;94.21;Mendonça - GO;App;Transferência;Android;43;Rocha de Pereira;RS;iOS;550;4;3496;0;Não;;Não
14926;528;2025-04-22 23:12:13;200.27;Caldeira do Oeste - MG;Site;Boleto;Android;70;Caldeira do Oeste;MG;Android;0;1;3579;0;Não;;Não
14927;356;2025-07-14 17:07:28;658.54;Carvalho - SP;App;Boleto;Android;80;Carvalho;SP;iOS;0;4;1926;0;Não;;Não
14928;489;2025-06-09 00:42:27;445.75;Silveira Grande - SC;App;Boleto;Android;36;Garcia;GO;Desktop;1275;2;2442;0;Não;;Não
14929;223;2025-06-30 16:55:52;222.63;Rios Grande - MG;App;Boleto;Android;48;Rios Grande;MG;Android;0;4;1376;1;Não;;Não
14930;814;2025-05-04 02:46:47;280.47;Pires da Serra - RS;App;Pix;Android;82;Pires da Serra;RS;iOS;0;4;3131;0;Não;;Não
14931;828;2025-07-21 09:10:56;53.82;Fonseca - GO;Agência;Pix;Android;82;Fonseca;GO;Android;0;5;2088;0;Não;;Não
14932;196;2025-06-11 06:26:37;20.77;Souza - RJ;Agência;Cartão;Android;39;Aragão;PR;Android;325;5;348;0;Não;;Não
14933;653;2025-07-22 04:08:50;10.0;da Costa - GO;Agência;Boleto;Android;84;da Costa;GO;Android;0;5;511;0;Não;;Não
14934;242;2025-02-19 11:51:11;341.51;Casa Grande - RS;Agência;Boleto;Android;21;Casa Grande;RS;Desktop;0;5;2425;0;Não;;Não
14935;979;2025-02-21 04:26:05;125.9;Gonçalves - SP;Site;Pix;Android;42;Gonçalves;SP;Android;0;0;1100;0;Não;;Não
14936;58;2025-04-30 21:27:13;257.03;da Cruz - SC;Site;Cartão;Android;40;da Cruz;SC;Android;0;0;436;0;Não;;Não
14937;824;2025-04-02 21:11:14;338.4;Azevedo - SC;App;Transferência;iOS;37;Azevedo;SC;Android;0;3;2112;0;Não;;Não
14938;818;2025-03-11 07:09:17;263.62;da Paz Verde - SC;Site;Boleto;Android;61;da Paz Verde;SC;Android;0;0;1498;0;Não;;Não
14939;749;2025-05-11 03:54:14;213.15;Alves de Brito - RS;App;Cartão;Android;43;Peixoto;GO;iOS;225;5;569;0;Não;;Não
14940;964;2025-06-01 00:24:27;699.64;Sampaio - SC;Site;Boleto;iOS;72;Sampaio;SC;Android;0;1;2031;0;Não;;Sim
14941;657;2025-04-27 03:30:39;203.78;Guerra de Albuquerque - SP;Agência;Pix;Desktop;73;Guerra de Albuquerque;SP;Android;0;5;910;0;Não;;Não
14942;650;2025-03-13 19:47:45;237.4;Cavalcanti - GO;Agência;Pix;Android;35;Cavalcanti;GO;Android;0;1;1025;0;Não;;Não
14943;414;2025-02-19 17:50:35;30.1;Ribeiro - RS;App;Pix;Android;30;Ribeiro;RS;Android;0;5;682;0;Não;;Não
14944;143;2025-03-19 11:46:45;590.73;Pires - SP;App;Transferência;iOS;53;Pires;SP;Android;0;4;15;0;Não;;Não
14945;64;2025-07-22 03:54:57;278.33;Fonseca de Siqueira - SC;App;Boleto;Android;59;da Conceição dos Dourados;RS;Android;871;2;80;0;Não;;Não
14946;790;2025-02-14 07:42:51;315.2;Sampaio - SC;Agência;Cartão;iOS;65;Sampaio;SC;iOS;0;5;2301;0;Não;;Não
14947;723;2025-07-09 21:31:06;159.12;Costela - MG;Site;Pix;Android;69;Costela;MG;Android;0;5;2102;0;Não;;Não
14948;458;2025-06-29 18:29:02;342.41;Mendes - SP;Agência;Cartão;iOS;64;Mendes;SP;Android;0;0;3239;0;Não;;Não
14949;831;2025-03-25 08:13:52;469.64;das Neves - MG;Site;Cartão;Android;20;das Neves;MG;Android;0;3;1357;0;Não;;Não
14950;2;2025-07-04 13:48:38;39.84;Almeida - PR;App;Boleto;iOS;53;Marques;RJ;Desktop;490;2;915;0;Não;;Não
14951;421;2025-02-05 20:38:00;538.41;Pires de Cunha - SC;Agência;Transferência;Android;28;Pires de Cunha;SC;iOS;0;2;3567;0;Não;;Não
14952;873;2025-07-13 04:13:49;263.32;Costela - RS;App;Boleto;iOS;38;Costela;RS;iOS;0;0;2675;0;Não;;Não
14953;577;2025-05-21 03:17:30;727.62;Machado de Goiás - GO;App;Boleto;iOS;76;Machado de Goiás;GO;Android;0;2;2825;0;Não;;Não
14954;585;2025-05-07 06:46:10;70.56;Vieira Alegre - GO;App;Cartão;iOS;42;Vieira Alegre;GO;iOS;0;0;1432;0;Não;;Não
14955;134;2025-07-14 00:44:28;31.97;Andrade da Serra - PR;App;Boleto;iOS;56;Andrade da Mata;PR;Android;57;1;425;0;Não;;Não
14956;604;2025-03-02 19:11:25;48.46;Costela do Campo - RS;Site;Transferência;iOS;23;Costela do Campo;RS;Android;0;1;3318;0;Não;;Não
14957;655;2025-06-17 07:29:15;282.67;das Neves - MG;Agência;Boleto;iOS;38;da Luz;MG;Android;106;1;1841;0;Não;;Não
14958;394;2025-01-27 14:31:45;240.61;Sousa Verde - RJ;Site;Transferência;Android;67;Sousa Verde;RJ;iOS;0;3;3507;0;Não;;Não
14959;222;2025-04-06 16:15:19;367.1;Duarte - PR;Site;Cartão;Android;27;Duarte;PR;Android;0;3;1171;0;Não;;Não
14960;419;2025-06-17 10:13:06;115.82;Campos do Norte - RS;App;Cartão;Outro;85;Campos do Norte;RS;iOS;0;2;2319;0;Não;;Não
14961;527;2025-06-20 07:17:00;267.77;da Luz - PR;Site;Cartão;iOS;60;da Luz;PR;Android;0;4;501;1;Não;;Não
14962;732;2025-04-11 20:00:42;224.17;Teixeira - MG;App;Boleto;iOS;68;Teixeira;MG;iOS;0;1;2661;0;Não;;Não
14963;237;2025-02-25 22:42:50;418.39;Caldeira da Praia - RS;App;Cartão;iOS;46;Caldeira da Praia;RS;Android;0;0;899;0;Não;;Não
14964;946;2025-04-25 04:21:27;1828.12;Novais do Amparo - RJ;App;Transferência;Android;62;Novais do Amparo;RJ;Android;0;5;1130;0;Sim;;Não
14965;142;2025-04-21 23:19:41;367.45;Barbosa de Moura - PR;Agência;Transferência;iOS;29;Barbosa de Moura;PR;Android;0;3;1735;0;Não;;Não
14966;540;2025-03-15 10:19:44;141.5;Sales da Prata - PR;Site;Cartão;Android;52;Sales da Prata;PR;Android;0;4;3123;0;Não;;Não
14967;805;2025-07-11 12:38:30;1043.75;Barbosa da Mata - GO;Agência;Pix;Android;54;Brito de Gonçalves;RS;Android;977;2;2448;0;Não;;Não
14968;793;2025-05-15 23:58:17;122.52;Pereira - RJ;Agência;Boleto;Android;75;Pereira;RJ;Android;0;4;578;0;Não;;Não
14969;393;2025-02-22 20:11:38;10.0;Santos - SC;Agência;Boleto;iOS;42;Cunha do Sul;PR;Android;684;2;979;0;Não;;Não
14970;371;2025-02-17 13:24:07;101.16;Jesus - SP;Site;Boleto;Android;80;Jesus;SP;Android;0;4;119;0;Não;;Não
14971;247;2025-05-28 13:37:23;514.98;Garcia de Araújo - RS;Site;Transferência;Android;45;Garcia de Araújo;RS;Android;0;0;1339;0;Não;;Não
14972;129;2025-02-04 11:39:35;321.55;Porto da Mata - MG;Site;Transferência;iOS;34;Porto da Mata;MG;Android;0;1;3609;0;Não;;Sim
14973;690;2025-04-14 06:43:23;471.75;Machado da Prata - MG;Agência;Boleto;iOS;26;Machado da Prata;MG;Android;0;4;988;0;Não;;Não
14974;379;2025-05-21 13:28:25;27.84;Castro de Andrade - RS;Agência;Pix;Android;79;Castro de Andrade;RS;iOS;0;0;999;0;Não;;Não
14975;89;2025-03-04 04:37:31;109.92;Lima - SP;App;Transferência;Android;42;Lima;SP;iOS;0;2;398;0;Não;;Não
14976;712;2025-02-01 13:07:18;208.2;Andrade - SC;Agência;Transferência;Android;72;Melo Verde;SP;Android;618;5;1764;0;Não;;Não
